danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,clusters_id
0.31,0.277,7,-14.631,1,0.0551,0.957,0.259,0.0676,0.114,137.618,audio_features,21lSGYiCTr3ZuCgub1DF7H,spotify:track:21lSGYiCTr3ZuCgub1DF7H,https://api.spotify.com/v1/tracks/21lSGYiCTr3ZuCgub1DF7H,https://api.spotify.com/v1/audio-analysis/21lSGYiCTr3ZuCgub1DF7H,269827,3,7
0.616,0.702,10,-8.467,0,0.0618,0.00321,0.0,0.391,0.41,78.728,audio_features,4dxaWUoxT0PNbs9udjSutU,spotify:track:4dxaWUoxT0PNbs9udjSutU,https://api.spotify.com/v1/tracks/4dxaWUoxT0PNbs9udjSutU,https://api.spotify.com/v1/audio-analysis/4dxaWUoxT0PNbs9udjSutU,135973,4,2
0.659,0.502,11,-7.809,0,0.033,0.701,3.53e-06,0.117,0.427,93.41,audio_features,0LweSmBgZ0oY6mKCkvgdRU,spotify:track:0LweSmBgZ0oY6mKCkvgdRU,https://api.spotify.com/v1/tracks/0LweSmBgZ0oY6mKCkvgdRU,https://api.spotify.com/v1/audio-analysis/0LweSmBgZ0oY6mKCkvgdRU,173733,4,2
0.709,0.787,9,-6.3,1,0.0279,0.0891,0.0,0.149,0.874,118.001,audio_features,0ZAJ660VP57lLK4U7NlGOy,spotify:track:0ZAJ660VP57lLK4U7NlGOy,https://api.spotify.com/v1/tracks/0ZAJ660VP57lLK4U7NlGOy,https://api.spotify.com/v1/audio-analysis/0ZAJ660VP57lLK4U7NlGOy,260371,4,6
0.235,0.92,1,-5.124,0,0.071,0.0269,0.814,0.231,0.552,95.076,audio_features,0Af99n8xtgGe57zDumMcOT,spotify:track:0Af99n8xtgGe57zDumMcOT,https://api.spotify.com/v1/tracks/0Af99n8xtgGe57zDumMcOT,https://api.spotify.com/v1/audio-analysis/0Af99n8xtgGe57zDumMcOT,435213,4,1
0.7,0.264,7,-16.535,1,0.0366,0.835,0.00253,0.115,0.55,126.015,audio_features,6ZznUaja8PfIbU7UPUJrj4,spotify:track:6ZznUaja8PfIbU7UPUJrj4,https://api.spotify.com/v1/tracks/6ZznUaja8PfIbU7UPUJrj4,https://api.spotify.com/v1/audio-analysis/6ZznUaja8PfIbU7UPUJrj4,260524,4,7
0.716,0.563,5,-10.418,0,0.133,0.558,7.41e-06,0.0454,0.717,90.082,audio_features,5LHqxKauqQUsZeDKwllkmf,spotify:track:5LHqxKauqQUsZeDKwllkmf,https://api.spotify.com/v1/tracks/5LHqxKauqQUsZeDKwllkmf,https://api.spotify.com/v1/audio-analysis/5LHqxKauqQUsZeDKwllkmf,239613,4,2
0.344,0.881,11,-4.643,0,0.0792,0.15,0.435,0.126,0.415,89.664,audio_features,3Q3Cs0yBnPIGS9HyCgkJoL,spotify:track:3Q3Cs0yBnPIGS9HyCgkJoL,https://api.spotify.com/v1/tracks/3Q3Cs0yBnPIGS9HyCgkJoL,https://api.spotify.com/v1/audio-analysis/3Q3Cs0yBnPIGS9HyCgkJoL,544840,4,1
0.682,0.752,2,-9.521,1,0.0454,0.476,0.863,0.0768,0.964,81.081,audio_features,1m3BAsNsQAaSNMD2M6vlKY,spotify:track:1m3BAsNsQAaSNMD2M6vlKY,https://api.spotify.com/v1/tracks/1m3BAsNsQAaSNMD2M6vlKY,https://api.spotify.com/v1/audio-analysis/1m3BAsNsQAaSNMD2M6vlKY,341733,4,6
0.722,0.893,0,-3.255,0,0.0475,0.0441,0.000937,0.0673,0.439,119.932,audio_features,3iw6V4LH7yPj1ESORX9RIN,spotify:track:3iw6V4LH7yPj1ESORX9RIN,https://api.spotify.com/v1/tracks/3iw6V4LH7yPj1ESORX9RIN,https://api.spotify.com/v1/audio-analysis/3iw6V4LH7yPj1ESORX9RIN,116750,4,2
0.656,0.659,7,-13.286,1,0.0506,0.000269,0.776,0.234,0.615,126.931,audio_features,5VfHsPUO9aLEN73bvfrJbJ,spotify:track:5VfHsPUO9aLEN73bvfrJbJ,https://api.spotify.com/v1/tracks/5VfHsPUO9aLEN73bvfrJbJ,https://api.spotify.com/v1/audio-analysis/5VfHsPUO9aLEN73bvfrJbJ,180427,4,6
0.533,0.905,2,-5.27,1,0.0754,0.00876,0.578,0.0698,0.486,108.9,audio_features,0wJoRiX5K5BxlqZTolB2LD,spotify:track:0wJoRiX5K5BxlqZTolB2LD,https://api.spotify.com/v1/tracks/0wJoRiX5K5BxlqZTolB2LD,https://api.spotify.com/v1/audio-analysis/0wJoRiX5K5BxlqZTolB2LD,170813,4,6
0.665,0.852,9,-3.252,0,0.0331,0.00338,4.16e-05,0.151,0.952,120.044,audio_features,4wjbUTC312rQO7rziAONDa,spotify:track:4wjbUTC312rQO7rziAONDa,https://api.spotify.com/v1/tracks/4wjbUTC312rQO7rziAONDa,https://api.spotify.com/v1/audio-analysis/4wjbUTC312rQO7rziAONDa,238507,4,2
0.349,0.0636,8,-23.599,1,0.0379,0.991,0.857,0.0838,0.107,124.171,audio_features,3Tlf69FTufTsWT9rsXiW4b,spotify:track:3Tlf69FTufTsWT9rsXiW4b,https://api.spotify.com/v1/tracks/3Tlf69FTufTsWT9rsXiW4b,https://api.spotify.com/v1/audio-analysis/3Tlf69FTufTsWT9rsXiW4b,169747,4,5
0.545,0.865,11,-5.708,0,0.0286,0.00664,1.1e-05,0.168,0.543,99.009,audio_features,6ZOBP3NvffbU4SZcrnt1k6,spotify:track:6ZOBP3NvffbU4SZcrnt1k6,https://api.spotify.com/v1/tracks/6ZOBP3NvffbU4SZcrnt1k6,https://api.spotify.com/v1/audio-analysis/6ZOBP3NvffbU4SZcrnt1k6,233933,4,2
0.313,0.707,7,-4.772,1,0.0363,0.227,0.00237,0.0949,0.537,175.158,audio_features,3BkMv30DKcUEOsRbDSAyIq,spotify:track:3BkMv30DKcUEOsRbDSAyIq,https://api.spotify.com/v1/tracks/3BkMv30DKcUEOsRbDSAyIq,https://api.spotify.com/v1/audio-analysis/3BkMv30DKcUEOsRbDSAyIq,322280,3,0
0.618,0.799,11,-8.556,0,0.0409,0.015,0.619,0.109,0.303,120.06,audio_features,7Kn39m8jbeNIB551gKut6L,spotify:track:7Kn39m8jbeNIB551gKut6L,https://api.spotify.com/v1/tracks/7Kn39m8jbeNIB551gKut6L,https://api.spotify.com/v1/audio-analysis/7Kn39m8jbeNIB551gKut6L,180000,4,2
0.277,0.621,5,-10.074,1,0.0315,0.482,0.922,0.0826,0.377,74.941,audio_features,0JHW6P8sKS9GdN11fuGN1G,spotify:track:0JHW6P8sKS9GdN11fuGN1G,https://api.spotify.com/v1/tracks/0JHW6P8sKS9GdN11fuGN1G,https://api.spotify.com/v1/audio-analysis/0JHW6P8sKS9GdN11fuGN1G,408373,4,1
0.299,0.709,5,-6.551,1,0.0788,0.064,0.733,0.115,0.284,96.434,audio_features,094nZ7nmGt7KUPOuQD7bMV,spotify:track:094nZ7nmGt7KUPOuQD7bMV,https://api.spotify.com/v1/tracks/094nZ7nmGt7KUPOuQD7bMV,https://api.spotify.com/v1/audio-analysis/094nZ7nmGt7KUPOuQD7bMV,581453,4,1
0.555,0.568,2,-12.205,0,0.0341,0.364,0.00167,0.116,0.583,98.507,audio_features,436yrzQWA32vb1sTZKXg9r,spotify:track:436yrzQWA32vb1sTZKXg9r,https://api.spotify.com/v1/tracks/436yrzQWA32vb1sTZKXg9r,https://api.spotify.com/v1/audio-analysis/436yrzQWA32vb1sTZKXg9r,250889,4,2
0.228,0.326,11,-11.953,1,0.037,0.172,0.922,0.111,0.127,175.595,audio_features,3AkDOeS0MrVCNZQXQnOGuG,spotify:track:3AkDOeS0MrVCNZQXQnOGuG,https://api.spotify.com/v1/tracks/3AkDOeS0MrVCNZQXQnOGuG,https://api.spotify.com/v1/audio-analysis/3AkDOeS0MrVCNZQXQnOGuG,525935,4,1
0.787,0.673,11,-4.577,0,0.158,0.256,3.57e-06,0.0904,0.786,110.962,audio_features,3Dv1eDb0MEgF93GpLXlucZ,spotify:track:3Dv1eDb0MEgF93GpLXlucZ,https://api.spotify.com/v1/tracks/3Dv1eDb0MEgF93GpLXlucZ,https://api.spotify.com/v1/audio-analysis/3Dv1eDb0MEgF93GpLXlucZ,237893,4,2
0.274,0.606,4,-6.493,1,0.03,0.00962,0.0264,0.115,0.685,77.336,audio_features,5HR0UqvkEL1KhvaRtQVXFr,spotify:track:5HR0UqvkEL1KhvaRtQVXFr,https://api.spotify.com/v1/tracks/5HR0UqvkEL1KhvaRtQVXFr,https://api.spotify.com/v1/audio-analysis/5HR0UqvkEL1KhvaRtQVXFr,256960,4,6
0.522,0.523,1,-9.325,1,0.0538,0.183,0.0,0.122,0.184,82.408,audio_features,0KBa4BiUHxQNrqsaDZzUG7,spotify:track:0KBa4BiUHxQNrqsaDZzUG7,https://api.spotify.com/v1/tracks/0KBa4BiUHxQNrqsaDZzUG7,https://api.spotify.com/v1/audio-analysis/0KBa4BiUHxQNrqsaDZzUG7,185074,4,7
0.199,0.918,11,-4.654,1,0.122,2.89e-06,0.27,0.187,0.334,151.399,audio_features,31joRJoijYOGBIW4444Fwk,spotify:track:31joRJoijYOGBIW4444Fwk,https://api.spotify.com/v1/tracks/31joRJoijYOGBIW4444Fwk,https://api.spotify.com/v1/audio-analysis/31joRJoijYOGBIW4444Fwk,268280,4,0
0.0,0.032,1,-30.704,1,0.0,0.916,0.202,0.103,0.0,0.0,audio_features,5pGBDKBaR63vuJ4g8ialcU,spotify:track:5pGBDKBaR63vuJ4g8ialcU,https://api.spotify.com/v1/tracks/5pGBDKBaR63vuJ4g8ialcU,https://api.spotify.com/v1/audio-analysis/5pGBDKBaR63vuJ4g8ialcU,63000,0,3
0.685,0.76,2,-7.813,1,0.0512,0.0199,0.151,0.0866,0.781,160.035,audio_features,3HsFSrIsbO54TFDfG66pZm,spotify:track:3HsFSrIsbO54TFDfG66pZm,https://api.spotify.com/v1/tracks/3HsFSrIsbO54TFDfG66pZm,https://api.spotify.com/v1/audio-analysis/3HsFSrIsbO54TFDfG66pZm,125812,4,6
0.378,0.934,7,-7.011,1,0.104,0.000222,0.817,0.313,0.493,82.962,audio_features,5UaB0lA47nZRJRrUk3AlEI,spotify:track:5UaB0lA47nZRJRrUk3AlEI,https://api.spotify.com/v1/tracks/5UaB0lA47nZRJRrUk3AlEI,https://api.spotify.com/v1/audio-analysis/5UaB0lA47nZRJRrUk3AlEI,210867,4,1
0.207,0.867,2,-2.062,1,0.0731,0.0818,0.0852,0.26,0.471,175.941,audio_features,2qXa0A4hhNZABcv3w82yAJ,spotify:track:2qXa0A4hhNZABcv3w82yAJ,https://api.spotify.com/v1/tracks/2qXa0A4hhNZABcv3w82yAJ,https://api.spotify.com/v1/audio-analysis/2qXa0A4hhNZABcv3w82yAJ,373000,3,0
0.788,0.369,5,-9.546,0,0.143,0.0171,0.00167,0.117,0.358,71.049,audio_features,1uiT63udKgbNoKnwr6ZQ2N,spotify:track:1uiT63udKgbNoKnwr6ZQ2N,https://api.spotify.com/v1/tracks/1uiT63udKgbNoKnwr6ZQ2N,https://api.spotify.com/v1/audio-analysis/1uiT63udKgbNoKnwr6ZQ2N,117692,4,2
0.252,0.979,11,-2.083,0,0.137,5.62e-05,0.123,0.319,0.164,185.87,audio_features,4JDkYqB6CNCVABfAwmXRg4,spotify:track:4JDkYqB6CNCVABfAwmXRg4,https://api.spotify.com/v1/tracks/4JDkYqB6CNCVABfAwmXRg4,https://api.spotify.com/v1/audio-analysis/4JDkYqB6CNCVABfAwmXRg4,280293,4,0
0.336,0.792,9,-10.875,1,0.084,0.00351,0.00175,0.0437,0.427,155.587,audio_features,3IOQZRcEkplCXg6LofKqE9,spotify:track:3IOQZRcEkplCXg6LofKqE9,https://api.spotify.com/v1/tracks/3IOQZRcEkplCXg6LofKqE9,https://api.spotify.com/v1/audio-analysis/3IOQZRcEkplCXg6LofKqE9,355304,4,0
0.305,0.761,2,-8.25,0,0.0618,0.0128,0.706,0.136,0.455,147.331,audio_features,7imiaRB49Lcf9qygZDJnTt,spotify:track:7imiaRB49Lcf9qygZDJnTt,https://api.spotify.com/v1/tracks/7imiaRB49Lcf9qygZDJnTt,https://api.spotify.com/v1/audio-analysis/7imiaRB49Lcf9qygZDJnTt,486507,3,1
0.52,0.798,6,-5.498,0,0.0391,0.101,0.0,0.0932,0.168,101.944,audio_features,4jp4Z02kzzg8gK0NmDGgml,spotify:track:4jp4Z02kzzg8gK0NmDGgml,https://api.spotify.com/v1/tracks/4jp4Z02kzzg8gK0NmDGgml,https://api.spotify.com/v1/audio-analysis/4jp4Z02kzzg8gK0NmDGgml,167977,4,2
0.742,0.883,0,-3.419,1,0.0329,0.333,7.51e-06,0.0964,0.978,136.506,audio_features,22sLuJYcvZOSoLLRYev1s5,spotify:track:22sLuJYcvZOSoLLRYev1s5,https://api.spotify.com/v1/tracks/22sLuJYcvZOSoLLRYev1s5,https://api.spotify.com/v1/audio-analysis/22sLuJYcvZOSoLLRYev1s5,240280,4,6
0.51,0.291,11,-9.297,0,0.0456,0.921,0.0156,0.117,0.47,76.336,audio_features,4haX6brvcI95gOQky5INIe,spotify:track:4haX6brvcI95gOQky5INIe,https://api.spotify.com/v1/tracks/4haX6brvcI95gOQky5INIe,https://api.spotify.com/v1/audio-analysis/4haX6brvcI95gOQky5INIe,208893,3,7
0.256,0.641,1,-10.283,1,0.0552,0.199,0.0329,0.0853,0.382,203.006,audio_features,11LmqTE2naFULdEP94AUBa,spotify:track:11LmqTE2naFULdEP94AUBa,https://api.spotify.com/v1/tracks/11LmqTE2naFULdEP94AUBa,https://api.spotify.com/v1/audio-analysis/11LmqTE2naFULdEP94AUBa,281160,4,0
0.766,0.743,1,-4.435,1,0.108,0.232,0.00651,0.424,0.376,79.999,audio_features,6l8QJfnOfFddNF2BQAqYK9,spotify:track:6l8QJfnOfFddNF2BQAqYK9,https://api.spotify.com/v1/tracks/6l8QJfnOfFddNF2BQAqYK9,https://api.spotify.com/v1/audio-analysis/6l8QJfnOfFddNF2BQAqYK9,363483,4,6
0.658,0.695,0,-5.499,1,0.0279,0.0703,0.0,0.13,0.571,133.949,audio_features,0ExiKxfY5rHBW06TcV1xXU,spotify:track:0ExiKxfY5rHBW06TcV1xXU,https://api.spotify.com/v1/tracks/0ExiKxfY5rHBW06TcV1xXU,https://api.spotify.com/v1/audio-analysis/0ExiKxfY5rHBW06TcV1xXU,185587,4,6
0.539,0.828,4,-9.108,0,0.035,0.00067,0.421,0.154,0.562,105.25,audio_features,54bm2e3tk8cliUz3VSdCPZ,spotify:track:54bm2e3tk8cliUz3VSdCPZ,https://api.spotify.com/v1/tracks/54bm2e3tk8cliUz3VSdCPZ,https://api.spotify.com/v1/audio-analysis/54bm2e3tk8cliUz3VSdCPZ,515387,4,2
0.75,0.706,1,-5.589,1,0.203,0.115,1.93e-05,0.229,0.853,96.0,audio_features,4USq8U9H0sVDJaMeqQrQzl,spotify:track:4USq8U9H0sVDJaMeqQrQzl,https://api.spotify.com/v1/tracks/4USq8U9H0sVDJaMeqQrQzl,https://api.spotify.com/v1/audio-analysis/4USq8U9H0sVDJaMeqQrQzl,311467,4,6
0.563,0.156,8,-13.856,1,0.0365,0.784,1.79e-05,0.107,0.429,96.845,audio_features,19fnh5HqeD76YdpkndnRcx,spotify:track:19fnh5HqeD76YdpkndnRcx,https://api.spotify.com/v1/tracks/19fnh5HqeD76YdpkndnRcx,https://api.spotify.com/v1/audio-analysis/19fnh5HqeD76YdpkndnRcx,206533,4,7
0.602,0.762,7,-5.063,0,0.246,0.17,0.0,0.0632,0.938,91.634,audio_features,46yWn8csduQHDHxhZXn1KJ,spotify:track:46yWn8csduQHDHxhZXn1KJ,https://api.spotify.com/v1/tracks/46yWn8csduQHDHxhZXn1KJ,https://api.spotify.com/v1/audio-analysis/46yWn8csduQHDHxhZXn1KJ,233027,4,2
0.588,0.601,0,-8.147,1,0.0612,0.0732,0.425,0.102,0.667,84.38,audio_features,0xi0Z6QaaoeHWPahfTiISG,spotify:track:0xi0Z6QaaoeHWPahfTiISG,https://api.spotify.com/v1/tracks/0xi0Z6QaaoeHWPahfTiISG,https://api.spotify.com/v1/audio-analysis/0xi0Z6QaaoeHWPahfTiISG,377293,4,6
0.74,0.831,1,-3.828,1,0.0423,0.089,0.0,0.0837,0.357,91.026,audio_features,1gV0hgMNdpSWeW7ZjSUKnX,spotify:track:1gV0hgMNdpSWeW7ZjSUKnX,https://api.spotify.com/v1/tracks/1gV0hgMNdpSWeW7ZjSUKnX,https://api.spotify.com/v1/audio-analysis/1gV0hgMNdpSWeW7ZjSUKnX,275604,4,6
0.373,0.903,9,-4.989,1,0.17,0.0275,0.0,0.0477,0.442,171.782,audio_features,03kjYPPzHOBO9hriI9uJi0,spotify:track:03kjYPPzHOBO9hriI9uJi0,https://api.spotify.com/v1/tracks/03kjYPPzHOBO9hriI9uJi0,https://api.spotify.com/v1/audio-analysis/03kjYPPzHOBO9hriI9uJi0,161800,4,0
0.319,0.859,5,-10.084,0,0.0732,0.00663,0.759,0.527,0.483,183.151,audio_features,5YS0GPU9YDRVmljahP5YwM,spotify:track:5YS0GPU9YDRVmljahP5YwM,https://api.spotify.com/v1/tracks/5YS0GPU9YDRVmljahP5YwM,https://api.spotify.com/v1/audio-analysis/5YS0GPU9YDRVmljahP5YwM,156093,4,1
0.303,0.9,2,-2.352,0,0.0574,0.0277,0.635,0.11,0.491,149.508,audio_features,0LtOwyZoSNZKJWHqjzADpW,spotify:track:0LtOwyZoSNZKJWHqjzADpW,https://api.spotify.com/v1/tracks/0LtOwyZoSNZKJWHqjzADpW,https://api.spotify.com/v1/audio-analysis/0LtOwyZoSNZKJWHqjzADpW,192960,4,1
0.539,0.583,1,-4.935,0,0.0275,0.108,0.0,0.111,0.337,86.063,audio_features,1qIKynV6YQZgocodkPdCy7,spotify:track:1qIKynV6YQZgocodkPdCy7,https://api.spotify.com/v1/tracks/1qIKynV6YQZgocodkPdCy7,https://api.spotify.com/v1/audio-analysis/1qIKynV6YQZgocodkPdCy7,328093,4,2
0.691,0.973,2,-3.586,1,0.048,0.126,0.0,0.101,0.783,143.961,audio_features,4VxELJSciDrPY6YLnhqpZi,spotify:track:4VxELJSciDrPY6YLnhqpZi,https://api.spotify.com/v1/tracks/4VxELJSciDrPY6YLnhqpZi,https://api.spotify.com/v1/audio-analysis/4VxELJSciDrPY6YLnhqpZi,231533,4,6
0.618,0.307,2,-10.875,1,0.046,0.806,0.0,0.108,0.458,188.115,audio_features,2dEVAvwPAJrWFErXxREGVX,spotify:track:2dEVAvwPAJrWFErXxREGVX,https://api.spotify.com/v1/tracks/2dEVAvwPAJrWFErXxREGVX,https://api.spotify.com/v1/audio-analysis/2dEVAvwPAJrWFErXxREGVX,228253,4,7
0.47,0.125,0,-16.399,1,0.0445,0.965,1.82e-05,0.354,0.187,128.603,audio_features,1Xkx5s4tcCxGW6nMk3wQlS,spotify:track:1Xkx5s4tcCxGW6nMk3wQlS,https://api.spotify.com/v1/tracks/1Xkx5s4tcCxGW6nMk3wQlS,https://api.spotify.com/v1/audio-analysis/1Xkx5s4tcCxGW6nMk3wQlS,155587,4,7
0.687,0.923,2,-7.592,1,0.0549,0.22,3.13e-06,0.3,0.71,112.509,audio_features,4gmZREMYpXFRWDNVJGfVkL,spotify:track:4gmZREMYpXFRWDNVJGfVkL,https://api.spotify.com/v1/tracks/4gmZREMYpXFRWDNVJGfVkL,https://api.spotify.com/v1/audio-analysis/4gmZREMYpXFRWDNVJGfVkL,280547,4,6
0.683,0.583,0,-13.968,1,0.0273,0.26,0.00125,0.0914,0.82,116.808,audio_features,3YLIsu2NZxqfEPj4ADA7WX,spotify:track:3YLIsu2NZxqfEPj4ADA7WX,https://api.spotify.com/v1/tracks/3YLIsu2NZxqfEPj4ADA7WX,https://api.spotify.com/v1/audio-analysis/3YLIsu2NZxqfEPj4ADA7WX,178800,4,6
0.33,0.978,1,-2.096,1,0.0983,1.25e-05,0.00113,0.255,0.564,170.012,audio_features,4ZVKiUiDBTFFkH2Kp8ym2g,spotify:track:4ZVKiUiDBTFFkH2Kp8ym2g,https://api.spotify.com/v1/tracks/4ZVKiUiDBTFFkH2Kp8ym2g,https://api.spotify.com/v1/audio-analysis/4ZVKiUiDBTFFkH2Kp8ym2g,296373,4,0
0.426,0.337,6,-12.82,0,0.0279,0.542,0.758,0.119,0.198,143.796,audio_features,0QwYH6mrwBZfSmhUC0yq6F,spotify:track:0QwYH6mrwBZfSmhUC0yq6F,https://api.spotify.com/v1/tracks/0QwYH6mrwBZfSmhUC0yq6F,https://api.spotify.com/v1/audio-analysis/0QwYH6mrwBZfSmhUC0yq6F,559658,4,1
0.513,0.234,7,-15.629,1,0.115,0.752,0.0,0.703,0.333,133.303,audio_features,2fcTkN5KUV22MAtMAAY8SR,spotify:track:2fcTkN5KUV22MAtMAAY8SR,https://api.spotify.com/v1/tracks/2fcTkN5KUV22MAtMAAY8SR,https://api.spotify.com/v1/audio-analysis/2fcTkN5KUV22MAtMAAY8SR,265867,3,7
0.751,0.453,8,-14.744,0,0.254,0.845,0.00169,0.134,0.924,84.023,audio_features,6N35T3ZSV8p5sk6lL37DDH,spotify:track:6N35T3ZSV8p5sk6lL37DDH,https://api.spotify.com/v1/tracks/6N35T3ZSV8p5sk6lL37DDH,https://api.spotify.com/v1/audio-analysis/6N35T3ZSV8p5sk6lL37DDH,222027,4,4
0.674,0.883,11,-5.844,0,0.104,0.329,0.917,0.133,0.853,113.04,audio_features,73i8HclsPcSmyXwwLmVTFp,spotify:track:73i8HclsPcSmyXwwLmVTFp,https://api.spotify.com/v1/tracks/73i8HclsPcSmyXwwLmVTFp,https://api.spotify.com/v1/audio-analysis/73i8HclsPcSmyXwwLmVTFp,320800,4,2
0.85,0.466,1,-15.673,1,0.0555,0.314,0.0234,0.129,0.86,109.936,audio_features,62GYoGszQfROZswLee6W3O,spotify:track:62GYoGszQfROZswLee6W3O,https://api.spotify.com/v1/tracks/62GYoGszQfROZswLee6W3O,https://api.spotify.com/v1/audio-analysis/62GYoGszQfROZswLee6W3O,222627,4,6
0.395,0.121,9,-23.427,1,0.0327,0.935,0.397,0.697,0.139,114.521,audio_features,6yKkA8HzwWTZ5taIMaG4Nm,spotify:track:6yKkA8HzwWTZ5taIMaG4Nm,https://api.spotify.com/v1/tracks/6yKkA8HzwWTZ5taIMaG4Nm,https://api.spotify.com/v1/audio-analysis/6yKkA8HzwWTZ5taIMaG4Nm,297320,4,5
0.656,0.659,7,-13.286,1,0.0506,0.000269,0.776,0.234,0.615,126.931,audio_features,4nDDtz2OQ0Hq8lHaenfWPj,spotify:track:4nDDtz2OQ0Hq8lHaenfWPj,https://api.spotify.com/v1/tracks/4nDDtz2OQ0Hq8lHaenfWPj,https://api.spotify.com/v1/audio-analysis/4nDDtz2OQ0Hq8lHaenfWPj,180427,4,6
0.515,0.534,6,-8.045,1,0.0768,0.181,0.00278,0.0547,0.426,70.776,audio_features,1Eolhana7nKHYpcYpdVcT5,spotify:track:1Eolhana7nKHYpcYpdVcT5,https://api.spotify.com/v1/tracks/1Eolhana7nKHYpcYpdVcT5,https://api.spotify.com/v1/audio-analysis/1Eolhana7nKHYpcYpdVcT5,145747,4,6
0.508,0.781,6,-6.69,0,0.0313,0.00453,0.0234,0.724,0.312,134.03,audio_features,6ZahpCyZGFcisp28CWohSe,spotify:track:6ZahpCyZGFcisp28CWohSe,https://api.spotify.com/v1/tracks/6ZahpCyZGFcisp28CWohSe,https://api.spotify.com/v1/audio-analysis/6ZahpCyZGFcisp28CWohSe,286000,4,9
0.44,0.00506,2,-35.112,0,0.0528,0.995,0.933,0.0643,0.115,70.188,audio_features,3DnLGuX4YU3PGein8vo5Zt,spotify:track:3DnLGuX4YU3PGein8vo5Zt,https://api.spotify.com/v1/tracks/3DnLGuX4YU3PGein8vo5Zt,https://api.spotify.com/v1/audio-analysis/3DnLGuX4YU3PGein8vo5Zt,284640,5,5
0.55,0.722,11,-11.729,0,0.0283,0.25,0.0129,0.11,0.716,103.886,audio_features,14XWXWv5FoCbFzLksawpEe,spotify:track:14XWXWv5FoCbFzLksawpEe,https://api.spotify.com/v1/tracks/14XWXWv5FoCbFzLksawpEe,https://api.spotify.com/v1/audio-analysis/14XWXWv5FoCbFzLksawpEe,434720,4,2
0.77,0.381,10,-15.085,1,0.03,0.441,0.00331,0.115,0.894,104.291,audio_features,3b6wUTEuMoarUGWb9d5kLj,spotify:track:3b6wUTEuMoarUGWb9d5kLj,https://api.spotify.com/v1/tracks/3b6wUTEuMoarUGWb9d5kLj,https://api.spotify.com/v1/audio-analysis/3b6wUTEuMoarUGWb9d5kLj,298952,4,6
0.51,0.0315,1,-28.376,1,0.0491,0.996,0.941,0.107,0.494,102.995,audio_features,5LXArjUq89I6gByE5u44k5,spotify:track:5LXArjUq89I6gByE5u44k5,https://api.spotify.com/v1/tracks/5LXArjUq89I6gByE5u44k5,https://api.spotify.com/v1/audio-analysis/5LXArjUq89I6gByE5u44k5,129250,3,5
0.365,0.378,0,-10.621,0,0.0372,0.398,0.85,0.112,0.413,114.511,audio_features,2hRJ0RcQAwxvrApfvFODaB,spotify:track:2hRJ0RcQAwxvrApfvFODaB,https://api.spotify.com/v1/tracks/2hRJ0RcQAwxvrApfvFODaB,https://api.spotify.com/v1/audio-analysis/2hRJ0RcQAwxvrApfvFODaB,560067,4,1
0.459,0.827,0,-7.979,1,0.0314,0.000382,0.615,0.334,0.776,161.004,audio_features,7xB5II5gGyfdAVGpmerYVq,spotify:track:7xB5II5gGyfdAVGpmerYVq,https://api.spotify.com/v1/tracks/7xB5II5gGyfdAVGpmerYVq,https://api.spotify.com/v1/audio-analysis/7xB5II5gGyfdAVGpmerYVq,349529,4,0
0.95,0.743,10,-5.861,0,0.238,0.0646,1.19e-05,0.103,0.62,136.98,audio_features,76Y0gxtTxN0FyDCYh5qYQj,spotify:track:76Y0gxtTxN0FyDCYh5qYQj,https://api.spotify.com/v1/tracks/76Y0gxtTxN0FyDCYh5qYQj,https://api.spotify.com/v1/audio-analysis/76Y0gxtTxN0FyDCYh5qYQj,257546,4,4
0.474,0.617,5,-8.984,1,0.0348,0.578,0.761,0.0651,0.46,124.821,audio_features,6rtYHBYgFhnJSgvedtQOgz,spotify:track:6rtYHBYgFhnJSgvedtQOgz,https://api.spotify.com/v1/tracks/6rtYHBYgFhnJSgvedtQOgz,https://api.spotify.com/v1/audio-analysis/6rtYHBYgFhnJSgvedtQOgz,1163476,4,8
0.426,0.395,9,-8.653,0,0.0314,0.133,0.039,0.113,0.258,126.103,audio_features,3SSAeecv84iCOlUCaVPifM,spotify:track:3SSAeecv84iCOlUCaVPifM,https://api.spotify.com/v1/tracks/3SSAeecv84iCOlUCaVPifM,https://api.spotify.com/v1/audio-analysis/3SSAeecv84iCOlUCaVPifM,349613,3,2
0.365,0.632,11,-6.574,1,0.0303,0.444,0.708,0.127,0.289,129.545,audio_features,2HlBvuaKhdftTRb3TCklhQ,spotify:track:2HlBvuaKhdftTRb3TCklhQ,https://api.spotify.com/v1/tracks/2HlBvuaKhdftTRb3TCklhQ,https://api.spotify.com/v1/audio-analysis/2HlBvuaKhdftTRb3TCklhQ,452747,4,1
0.732,0.735,7,-11.729,1,0.0619,0.128,0.756,0.0983,0.722,93.042,audio_features,2ujDy4LjQOTm2hOQdO2r71,spotify:track:2ujDy4LjQOTm2hOQdO2r71,https://api.spotify.com/v1/tracks/2ujDy4LjQOTm2hOQdO2r71,https://api.spotify.com/v1/audio-analysis/2ujDy4LjQOTm2hOQdO2r71,113528,4,6
